dim;finalTime;forest;initialForest;neighborhood;periodBurning;probability;simulations
100;100;1929;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_2"
100;100;143;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_3"
100;100;1654;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_4"
100;100;583;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_5"
100;100;2604;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_6"
100;100;972;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_7"
100;100;2705;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_8"
100;100;701;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_9"
100;100;1446;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_10"
100;100;2496;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_11"
100;100;35;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_12"
100;100;2512;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_13"
100;100;2750;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_14"
100;100;3087;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_15"
100;100;253;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_16"
100;100;283;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_17"
100;100;2775;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_18"
100;100;1307;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_19"
100;100;329;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_20"
100;100;1811;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_21"
100;100;2432;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_22"
100;100;2044;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_23"
100;100;2759;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_24"
100;100;2592;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_25"
100;100;440;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_26"
100;100;1031;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_27"
100;100;1137;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_28"
100;100;3179;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_29"
100;100;1243;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_30"
100;100;1388;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_31"
100;100;331;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_32"
100;100;892;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_33"
100;100;1026;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_34"
100;100;2487;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_35"
100;100;2425;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_36"
100;100;2810;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_37"
100;100;1592;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_38"
100;100;1055;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_39"
100;100;895;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_40"
100;100;1697;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_41"
100;100;2144;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_42"
100;100;2081;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_43"
100;100;1866;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_44"
100;100;2252;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_45"
100;100;911;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_46"
100;100;995;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_47"
100;100;286;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_48"
100;100;1054;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_49"
100;100;1611;0.9;"vonneumann";1;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_50"
100;100;2087;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_1"
100;100;646;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_2"
100;100;2397;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_3"
100;100;2495;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_4"
100;100;2039;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_5"
100;100;2752;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_6"
100;100;1776;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_7"
100;100;712;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_8"
100;100;1791;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_9"
100;100;1246;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_10"
100;100;1952;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_11"
100;100;609;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_12"
100;100;2251;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_13"
100;100;2228;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_14"
100;100;1853;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_15"
100;100;495;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_16"
100;100;1639;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_17"
100;100;876;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_18"
100;100;1906;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_19"
100;100;1283;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_20"
100;100;562;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_21"
100;100;937;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_22"
100;100;3216;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_23"
100;100;2137;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_24"
100;100;1394;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_25"
100;100;2350;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_26"
100;100;2165;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_27"
100;100;491;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_28"
100;100;586;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_29"
100;100;1903;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_30"
100;100;615;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_31"
100;100;690;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_32"
100;100;1491;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_33"
100;100;2061;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_34"
100;100;203;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_35"
100;100;1458;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_36"
100;100;1936;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_37"
100;100;1138;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_38"
100;100;788;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_39"
100;100;1193;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_40"
100;100;2163;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_41"
100;100;3131;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_42"
100;100;2844;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_43"
100;100;982;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_44"
100;100;302;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_45"
100;100;1344;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_46"
100;100;1044;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_47"
100;100;3102;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_48"
100;100;3120;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_49"
100;100;1009;0.9;"vonneumann";2;1;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_1_execution_50"
100;100;1808;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_1"
100;100;1168;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_2"
100;100;4346;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_3"
100;100;3529;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_4"
100;100;501;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_5"
100;100;3777;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_6"
100;100;2090;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_7"
100;100;1628;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_8"
100;100;1511;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_9"
100;100;2789;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_10"
100;100;3115;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_11"
100;100;1772;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_12"
100;100;827;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_13"
100;100;2558;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_14"
100;100;747;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_15"
100;100;1081;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_16"
100;100;1574;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_17"
100;100;3019;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_18"
100;100;655;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_19"
100;100;1953;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_20"
100;100;3578;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_21"
100;100;195;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_22"
100;100;2349;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_23"
100;100;63;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_24"
100;100;2940;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_25"
100;100;1892;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_26"
100;100;1169;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_27"
100;100;826;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_28"
100;100;2567;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_29"
100;100;2395;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_30"
100;100;2349;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_31"
100;100;994;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_32"
100;100;405;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_33"
100;100;2262;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_34"
100;100;971;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_35"
100;100;642;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_36"
100;100;483;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_37"
100;100;61;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_38"
100;100;1834;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_39"
100;100;603;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_40"
100;100;275;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_41"
100;100;1147;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_42"
100;100;132;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_43"
100;100;503;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_44"
100;100;2100;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_45"
100;100;2458;0.9;"vonneumann";2;0.9;"dim_100_initialForest_0.9_neighborhood_vonneumann_periodBurning_2_probability_0.9_execution_46"
